 ,Label,Area,Mean,Min,Max
369,2.jpg,278,-7.1333,-26.5374,20.1884
370,2.jpg,153,23.8943,-16.1587,73.8537
371,2.jpg,34,5.7565,-2.3775,21.8311
372,2.jpg,289,14.6920,-26.0459,80.2900
373,2.jpg,8,69.2656,63.5202,75.5148
374,2.jpg,11,-6.0397,-8.6825,-3.3186
375,2.jpg,336,2.8492,-66.1206,74.6742
376,2.jpg,373,16.8638,-17.0827,74.3319
377,2.jpg,269,-9.3243,-42.6894,22.7694
378,2.jpg,1066,5.7456,-53.2746,64.1686
379,2.jpg,203,17.6489,-21.8630,72.6348
380,2.jpg,513,12.6083,-38.8709,61.7846
381,2.jpg,336,-11.3455,-44.8490,43.0089
382,2.jpg,368,20.9426,-36.0253,65.5329
383,2.jpg,331,20.5212,-35.5929,77.4983
384,2.jpg,291,17.8330,-28.2197,62.7534
385,2.jpg,684,10.7893,-98.9308,88.0481
386,2.jpg,588,2.5041,-85.8613,87.8842
387,2.jpg,1659,6.7531,-40.1000,71.5503
388,2.jpg,12,0.8314,-8.9194,11.2587
389,2.jpg,49,-7.0856,-17.7561,2.4630
390,2.jpg,691,18.5069,-43.3347,70.5558
391,2.jpg,624,0.9371,-52.4756,52.2763
392,2.jpg,351,3.8413,-68.6723,55.3694
393,2.jpg,592,7.1538,-45.4258,52.2715
394,2.jpg,746,12.2345,-81.6887,85.7053
395,2.jpg,12,3.5672,-9.6651,14.9550
396,2.jpg,299,-9.7324,-34.2380,27.3318
397,2.jpg,156,-26.2752,-54.7878,13.9782
398,2.jpg,380,12.6101,-29.0714,71.5527
399,2.jpg,761,10.2642,-75.5199,75.6390
400,2.jpg,758,12.6807,-35.8384,65.5997
401,2.jpg,20,-22.4649,-31.3813,-12.0968
402,2.jpg,260,3.3855,-42.9469,51.1050
403,2.jpg,315,-7.9669,-85.9112,82.5025
404,2.jpg,1022,6.3348,-78.7517,64.2438
405,2.jpg,1097,7.7258,-61.0885,64.3594
406,2.jpg,516,3.0689,-89.5789,84.9230
407,2.jpg,579,11.4891,-56.1854,67.9487
408,2.jpg,402,9.7597,-34.7433,63.6072
409,2.jpg,324,23.0270,-45.6858,74.4519
410,2.jpg,303,-9.2896,-87.5241,81.5384
411,2.jpg,634,11.4262,-39.4285,59.3453
412,2.jpg,136,-14.0671,-30.1754,10.0016
413,2.jpg,1,11.7083,11.7083,11.7083
414,2.jpg,333,-3.2842,-20.7893,19.8379
415,2.jpg,28,65.5316,56.1338,72.3451
416,2.jpg,10,-7.8784,-13.0435,-2.8452
417,2.jpg,842,-0.9758,-44.6621,55.5039
418,2.jpg,666,5.6890,-81.7261,66.5793
419,2.jpg,676,11.2385,-69.1341,72.1638
420,2.jpg,46,-3.5583,-8.0202,7.4518
421,2.jpg,24,-4.6575,-16.1960,8.3033
422,2.jpg,274,-9.8666,-96.5694,81.4470
423,2.jpg,678,8.7349,-43.6262,55.5707
424,2.jpg,361,21.5912,-39.9228,98.2167
425,2.jpg,415,-11.9601,-46.4948,33.7890
426,2.jpg,456,23.4208,-45.6911,78.6212
427,2.jpg,432,6.1027,-70.6644,58.4249
428,2.jpg,353,13.7235,-17.8265,54.3084
429,2.jpg,3,14.0823,14.0716,14.0990
430,2.jpg,228,-15.9561,-71.8675,45.5371
431,2.jpg,5,13.2128,0.3868,21.5736
432,2.jpg,370,-12.3501,-35.7757,15.2764
433,2.jpg,464,8.8953,-95.5663,77.4786
434,2.jpg,314,8.2403,-28.8052,56.2235
435,2.jpg,29,-3.1845,-6.0555,5.7560
436,2.jpg,672,8.5044,-27.9798,56.1414
437,2.jpg,2,-24.4204,-30.3916,-18.4492
438,2.jpg,33,2.6607,-3.8983,10.8361
439,2.jpg,383,-1.4819,-65.0584,59.1184
440,2.jpg,135,-27.5321,-75.3996,11.7145
441,2.jpg,161,23.5250,-18.8926,64.4200
442,2.jpg,392,11.2000,-28.1577,64.5108
443,2.jpg,307,-0.0610,-56.5624,47.7237
444,2.jpg,4,-50.3944,-51.5506,-49.3851
445,2.jpg,607,9.2612,-40.4714,75.8018
446,2.jpg,504,16.0794,-22.8296,72.0777
447,2.jpg,224,11.7999,-76.0159,81.5070
448,2.jpg,306,9.4161,-13.8494,47.0774
449,2.jpg,45,-16.3509,-22.4082,-7.1540
450,2.jpg,8,-7.3398,-9.4045,-5.4593
451,2.jpg,266,13.9797,-25.3391,71.3876
452,2.jpg,507,2.1000,-34.6127,53.0329
453,2.jpg,1411,9.6979,-77.6904,76.7544
454,2.jpg,535,11.6323,-55.9109,72.9774
455,2.jpg,76,-8.5755,-11.5705,-3.5555
456,2.jpg,4,-3.0984,-5.8155,-0.3617
457,2.jpg,581,11.0104,-37.9323,74.6353
458,2.jpg,264,20.7223,-31.4783,72.8669
459,2.jpg,303,23.9430,-19.9865,78.0512
460,2.jpg,266,-7.7867,-47.8141,52.3729
461,2.jpg,592,15.1970,-41.9010,70.1401
462,2.jpg,217,-17.3074,-52.1446,18.7067
463,2.jpg,463,14.0386,-91.7746,70.2311
464,2.jpg,238,15.8554,-33.1237,63.4606
465,2.jpg,294,4.2339,-37.9378,51.5242
466,2.jpg,386,-0.4038,-81.0173,66.5503
